Original MusicXML File,Converted Kern File,Status
olimpic-1.0-scanned/samples/5098728/p3-s2.musicxml,converted_kern2/5098728_p3-s2.krn,Success
olimpic-1.0-scanned/samples/6984553/p4-s2.musicxml,converted_kern2/6984553_p4-s2.krn,Success
olimpic-1.0-scanned/samples/6984553/p4-s3.musicxml,converted_kern2/6984553_p4-s3.krn,Success
olimpic-1.0-scanned/samples/6984553/p1-s2.musicxml,converted_kern2/6984553_p1-s2.krn,Success
olimpic-1.0-scanned/samples/6984553/p1-s3.musicxml,converted_kern2/6984553_p1-s3.krn,Success
olimpic-1.0-scanned/samples/6984553/p2-s5.musicxml,converted_kern2/6984553_p2-s5.krn,Success
olimpic-1.0-scanned/samples/6984553/p2-s4.musicxml,converted_kern2/6984553_p2-s4.krn,Success
olimpic-1.0-scanned/samples/6984553/p1-s5.musicxml,converted_kern2/6984553_p1-s5.krn,Success
olimpic-1.0-scanned/samples/6984553/p1-s4.musicxml,converted_kern2/6984553_p1-s4.krn,Success
olimpic-1.0-scanned/samples/6984553/p2-s2.musicxml,converted_kern2/6984553_p2-s2.krn,Success
olimpic-1.0-scanned/samples/6984553/p2-s3.musicxml,converted_kern2/6984553_p2-s3.krn,Success
olimpic-1.0-scanned/samples/6984553/p3-s1.musicxml,converted_kern2/6984553_p3-s1.krn,Success
olimpic-1.0-scanned/samples/6984553/p4-s5.musicxml,converted_kern2/6984553_p4-s5.krn,Success
olimpic-1.0-scanned/samples/6984553/p4-s4.musicxml,converted_kern2/6984553_p4-s4.krn,Success
olimpic-1.0-scanned/samples/6984553/p3-s4.musicxml,converted_kern2/6984553_p3-s4.krn,Success
olimpic-1.0-scanned/samples/6984553/p3-s5.musicxml,converted_kern2/6984553_p3-s5.krn,Success
olimpic-1.0-scanned/samples/6984553/p1-s1.musicxml,converted_kern2/6984553_p1-s1.krn,Success
olimpic-1.0-scanned/samples/6984553/p4-s1.musicxml,converted_kern2/6984553_p4-s1.krn,Success
olimpic-1.0-scanned/samples/6984553/p2-s1.musicxml,converted_kern2/6984553_p2-s1.krn,Success
olimpic-1.0-scanned/samples/6984553/p3-s3.musicxml,converted_kern2/6984553_p3-s3.krn,Success
olimpic-1.0-scanned/samples/6984553/p3-s2.musicxml,converted_kern2/6984553_p3-s2.krn,Success
olimpic-1.0-scanned/samples/6488630/p1-s2.musicxml,converted_kern2/6488630_p1-s2.krn,Success
olimpic-1.0-scanned/samples/6488630/p1-s3.musicxml,converted_kern2/6488630_p1-s3.krn,Success
olimpic-1.0-scanned/samples/6488630/p1-s1.musicxml,converted_kern2/6488630_p1-s1.krn,Success
olimpic-1.0-scanned/samples/6987705/p5-s1.musicxml,converted_kern2/6987705_p5-s1.krn,Success
olimpic-1.0-scanned/samples/6987705/p4-s2.musicxml,converted_kern2/6987705_p4-s2.krn,Success
olimpic-1.0-scanned/samples/6987705/p4-s3.musicxml,converted_kern2/6987705_p4-s3.krn,Success
olimpic-1.0-scanned/samples/6987705/p1-s2.musicxml,converted_kern2/6987705_p1-s2.krn,Success
olimpic-1.0-scanned/samples/6987705/p1-s3.musicxml,converted_kern2/6987705_p1-s3.krn,Success
olimpic-1.0-scanned/samples/6987705/p2-s4.musicxml,converted_kern2/6987705_p2-s4.krn,Success
olimpic-1.0-scanned/samples/6987705/p1-s4.musicxml,converted_kern2/6987705_p1-s4.krn,Success
olimpic-1.0-scanned/samples/6987705/p2-s2.musicxml,converted_kern2/6987705_p2-s2.krn,Success
olimpic-1.0-scanned/samples/6987705/p2-s3.musicxml,converted_kern2/6987705_p2-s3.krn,Success
olimpic-1.0-scanned/samples/6987705/p3-s1.musicxml,converted_kern2/6987705_p3-s1.krn,Success
olimpic-1.0-scanned/samples/6987705/p6-s1.musicxml,converted_kern2/6987705_p6-s1.krn,Success
olimpic-1.0-scanned/samples/6987705/p4-s4.musicxml,converted_kern2/6987705_p4-s4.krn,Success
olimpic-1.0-scanned/samples/6987705/p3-s4.musicxml,converted_kern2/6987705_p3-s4.krn,Success
olimpic-1.0-scanned/samples/6987705/p1-s1.musicxml,converted_kern2/6987705_p1-s1.krn,Success
olimpic-1.0-scanned/samples/6987705/p5-s3.musicxml,converted_kern2/6987705_p5-s3.krn,Success
olimpic-1.0-scanned/samples/6987705/p5-s2.musicxml,converted_kern2/6987705_p5-s2.krn,Success
olimpic-1.0-scanned/samples/6987705/p4-s1.musicxml,converted_kern2/6987705_p4-s1.krn,Success
olimpic-1.0-scanned/samples/6987705/p6-s4.musicxml,converted_kern2/6987705_p6-s4.krn,Success
olimpic-1.0-scanned/samples/6987705/p6-s5.musicxml,converted_kern2/6987705_p6-s5.krn,Success
olimpic-1.0-scanned/samples/6987705/p5-s4.musicxml,converted_kern2/6987705_p5-s4.krn,Success
olimpic-1.0-scanned/samples/6987705/p6-s3.musicxml,converted_kern2/6987705_p6-s3.krn,Success
olimpic-1.0-scanned/samples/6987705/p6-s2.musicxml,converted_kern2/6987705_p6-s2.krn,Success
olimpic-1.0-scanned/samples/6987705/p2-s1.musicxml,converted_kern2/6987705_p2-s1.krn,Success
olimpic-1.0-scanned/samples/6987705/p3-s3.musicxml,converted_kern2/6987705_p3-s3.krn,Success
olimpic-1.0-scanned/samples/6987705/p3-s2.musicxml,converted_kern2/6987705_p3-s2.krn,Success
olimpic-1.0-scanned/samples/7086632/p1-s2.musicxml,converted_kern2/7086632_p1-s2.krn,Success
olimpic-1.0-scanned/samples/7086632/p1-s3.musicxml,converted_kern2/7086632_p1-s3.krn,Success
olimpic-1.0-scanned/samples/7086632/p2-s4.musicxml,converted_kern2/7086632_p2-s4.krn,Success
olimpic-1.0-scanned/samples/7086632/p2-s2.musicxml,converted_kern2/7086632_p2-s2.krn,Success
olimpic-1.0-scanned/samples/7086632/p2-s3.musicxml,converted_kern2/7086632_p2-s3.krn,Success
olimpic-1.0-scanned/samples/7086632/p3-s1.musicxml,converted_kern2/7086632_p3-s1.krn,Success
olimpic-1.0-scanned/samples/7086632/p3-s4.musicxml,converted_kern2/7086632_p3-s4.krn,Success
olimpic-1.0-scanned/samples/7086632/p1-s1.musicxml,converted_kern2/7086632_p1-s1.krn,Success
olimpic-1.0-scanned/samples/7086632/p2-s1.musicxml,converted_kern2/7086632_p2-s1.krn,Success
olimpic-1.0-scanned/samples/7086632/p3-s3.musicxml,converted_kern2/7086632_p3-s3.krn,Success
olimpic-1.0-scanned/samples/7086632/p3-s2.musicxml,converted_kern2/7086632_p3-s2.krn,Success
olimpic-1.0-scanned/samples/6379527/p4-s2.musicxml,converted_kern2/6379527_p4-s2.krn,Success
olimpic-1.0-scanned/samples/6379527/p4-s3.musicxml,converted_kern2/6379527_p4-s3.krn,Success
olimpic-1.0-scanned/samples/6379527/p1-s2.musicxml,converted_kern2/6379527_p1-s2.krn,Success
olimpic-1.0-scanned/samples/6379527/p1-s3.musicxml,converted_kern2/6379527_p1-s3.krn,Success
olimpic-1.0-scanned/samples/6379527/p2-s4.musicxml,converted_kern2/6379527_p2-s4.krn,Success
olimpic-1.0-scanned/samples/6379527/p1-s4.musicxml,converted_kern2/6379527_p1-s4.krn,Success
olimpic-1.0-scanned/samples/6379527/p2-s2.musicxml,converted_kern2/6379527_p2-s2.krn,Success
olimpic-1.0-scanned/samples/6379527/p2-s3.musicxml,converted_kern2/6379527_p2-s3.krn,Success
olimpic-1.0-scanned/samples/6379527/p3-s1.musicxml,converted_kern2/6379527_p3-s1.krn,Success
olimpic-1.0-scanned/samples/6379527/p4-s4.musicxml,converted_kern2/6379527_p4-s4.krn,Success
olimpic-1.0-scanned/samples/6379527/p3-s4.musicxml,converted_kern2/6379527_p3-s4.krn,Success
olimpic-1.0-scanned/samples/6379527/p1-s1.musicxml,converted_kern2/6379527_p1-s1.krn,Success
olimpic-1.0-scanned/samples/6379527/p4-s1.musicxml,converted_kern2/6379527_p4-s1.krn,Success
olimpic-1.0-scanned/samples/6379527/p2-s1.musicxml,converted_kern2/6379527_p2-s1.krn,Success
olimpic-1.0-scanned/samples/6379527/p3-s3.musicxml,converted_kern2/6379527_p3-s3.krn,Success
olimpic-1.0-scanned/samples/6379527/p3-s2.musicxml,converted_kern2/6379527_p3-s2.krn,Success
olimpic-1.0-scanned/samples/6491377/p1-s2.musicxml,converted_kern2/6491377_p1-s2.krn,Success
olimpic-1.0-scanned/samples/6491377/p1-s3.musicxml,converted_kern2/6491377_p1-s3.krn,Success
olimpic-1.0-scanned/samples/6491377/p2-s5.musicxml,converted_kern2/6491377_p2-s5.krn,Success
olimpic-1.0-scanned/samples/6491377/p2-s4.musicxml,converted_kern2/6491377_p2-s4.krn,Success
olimpic-1.0-scanned/samples/6491377/p1-s5.musicxml,converted_kern2/6491377_p1-s5.krn,Success
olimpic-1.0-scanned/samples/6491377/p1-s4.musicxml,converted_kern2/6491377_p1-s4.krn,Success
olimpic-1.0-scanned/samples/6491377/p2-s2.musicxml,converted_kern2/6491377_p2-s2.krn,Success
olimpic-1.0-scanned/samples/6491377/p2-s3.musicxml,converted_kern2/6491377_p2-s3.krn,Success
olimpic-1.0-scanned/samples/6491377/p3-s1.musicxml,converted_kern2/6491377_p3-s1.krn,Success
olimpic-1.0-scanned/samples/6491377/p3-s4.musicxml,converted_kern2/6491377_p3-s4.krn,Success
olimpic-1.0-scanned/samples/6491377/p3-s5.musicxml,converted_kern2/6491377_p3-s5.krn,Success
olimpic-1.0-scanned/samples/6491377/p1-s1.musicxml,converted_kern2/6491377_p1-s1.krn,Success
olimpic-1.0-scanned/samples/6491377/p2-s1.musicxml,converted_kern2/6491377_p2-s1.krn,Success
olimpic-1.0-scanned/samples/6491377/p3-s3.musicxml,converted_kern2/6491377_p3-s3.krn,Success
olimpic-1.0-scanned/samples/6491377/p3-s2.musicxml,converted_kern2/6491377_p3-s2.krn,Success
olimpic-1.0-scanned/samples/4978397/p1-s2.musicxml,converted_kern2/4978397_p1-s2.krn,Success
olimpic-1.0-scanned/samples/4978397/p1-s3.musicxml,converted_kern2/4978397_p1-s3.krn,Success
olimpic-1.0-scanned/samples/4978397/p2-s4.musicxml,converted_kern2/4978397_p2-s4.krn,Success
olimpic-1.0-scanned/samples/4978397/p1-s4.musicxml,converted_kern2/4978397_p1-s4.krn,Success
olimpic-1.0-scanned/samples/4978397/p2-s2.musicxml,converted_kern2/4978397_p2-s2.krn,Success
olimpic-1.0-scanned/samples/4978397/p2-s3.musicxml,converted_kern2/4978397_p2-s3.krn,Success
olimpic-1.0-scanned/samples/4978397/p1-s1.musicxml,converted_kern2/4978397_p1-s1.krn,Success
olimpic-1.0-scanned/samples/4978397/p2-s1.musicxml,converted_kern2/4978397_p2-s1.krn,Success
olimpic-1.0-scanned/samples/6481941/p14-s1.musicxml,converted_kern2/6481941_p14-s1.krn,Success
olimpic-1.0-scanned/samples/6481941/p15-s2.musicxml,converted_kern2/6481941_p15-s2.krn,Success
olimpic-1.0-scanned/samples/6481941/p15-s3.musicxml,converted_kern2/6481941_p15-s3.krn,Success
olimpic-1.0-scanned/samples/6481941/p5-s1.musicxml,converted_kern2/6481941_p5-s1.krn,Success
olimpic-1.0-scanned/samples/6481941/p4-s2.musicxml,converted_kern2/6481941_p4-s2.krn,Success
olimpic-1.0-scanned/samples/6481941/p4-s3.musicxml,converted_kern2/6481941_p4-s3.krn,Success
olimpic-1.0-scanned/samples/6481941/p18-s1.musicxml,converted_kern2/6481941_p18-s1.krn,Success
olimpic-1.0-scanned/samples/6481941/p19-s3.musicxml,converted_kern2/6481941_p19-s3.krn,Success
olimpic-1.0-scanned/samples/6481941/p19-s2.musicxml,converted_kern2/6481941_p19-s2.krn,Success
olimpic-1.0-scanned/samples/6481941/p1-s2.musicxml,converted_kern2/6481941_p1-s2.krn,Success
olimpic-1.0-scanned/samples/6481941/p1-s3.musicxml,converted_kern2/6481941_p1-s3.krn,Success
olimpic-1.0-scanned/samples/6481941/p11-s1.musicxml,converted_kern2/6481941_p11-s1.krn,Success
olimpic-1.0-scanned/samples/6481941/p9-s1.musicxml,converted_kern2/6481941_p9-s1.krn,Success
olimpic-1.0-scanned/samples/6481941/p10-s2.musicxml,converted_kern2/6481941_p10-s2.krn,Success
olimpic-1.0-scanned/samples/6481941/p10-s3.musicxml,converted_kern2/6481941_p10-s3.krn,Success
olimpic-1.0-scanned/samples/6481941/p8-s3.musicxml,converted_kern2/6481941_p8-s3.krn,Success
olimpic-1.0-scanned/samples/6481941/p8-s2.musicxml,converted_kern2/6481941_p8-s2.krn,Success
olimpic-1.0-scanned/samples/6481941/p13-s2.musicxml,converted_kern2/6481941_p13-s2.krn,Success
olimpic-1.0-scanned/samples/6481941/p13-s3.musicxml,converted_kern2/6481941_p13-s3.krn,Success
olimpic-1.0-scanned/samples/6481941/p20-s1.musicxml,converted_kern2/6481941_p20-s1.krn,Success
olimpic-1.0-scanned/samples/6481941/p12-s1.musicxml,converted_kern2/6481941_p12-s1.krn,Success
olimpic-1.0-scanned/samples/6481941/p2-s2.musicxml,converted_kern2/6481941_p2-s2.krn,Success
olimpic-1.0-scanned/samples/6481941/p2-s3.musicxml,converted_kern2/6481941_p2-s3.krn,Success
olimpic-1.0-scanned/samples/6481941/p3-s1.musicxml,converted_kern2/6481941_p3-s1.krn,Success
olimpic-1.0-scanned/samples/6481941/p7-s2.musicxml,converted_kern2/6481941_p7-s2.krn,Success
olimpic-1.0-scanned/samples/6481941/p7-s3.musicxml,converted_kern2/6481941_p7-s3.krn,Success
olimpic-1.0-scanned/samples/6481941/p6-s1.musicxml,converted_kern2/6481941_p6-s1.krn,Success
olimpic-1.0-scanned/samples/6481941/p16-s2.musicxml,converted_kern2/6481941_p16-s2.krn,Success
olimpic-1.0-scanned/samples/6481941/p16-s3.musicxml,converted_kern2/6481941_p16-s3.krn,Success
olimpic-1.0-scanned/samples/6481941/p17-s1.musicxml,converted_kern2/6481941_p17-s1.krn,Success
olimpic-1.0-scanned/samples/6481941/p11-s3.musicxml,converted_kern2/6481941_p11-s3.krn,Success
olimpic-1.0-scanned/samples/6481941/p11-s2.musicxml,converted_kern2/6481941_p11-s2.krn,Success
olimpic-1.0-scanned/samples/6481941/p9-s2.musicxml,converted_kern2/6481941_p9-s2.krn,Success
olimpic-1.0-scanned/samples/6481941/p9-s3.musicxml,converted_kern2/6481941_p9-s3.krn,Success
olimpic-1.0-scanned/samples/6481941/p10-s1.musicxml,converted_kern2/6481941_p10-s1.krn,Success
olimpic-1.0-scanned/samples/6481941/p8-s1.musicxml,converted_kern2/6481941_p8-s1.krn,Success
olimpic-1.0-scanned/samples/6481941/p18-s2.musicxml,converted_kern2/6481941_p18-s2.krn,Success
olimpic-1.0-scanned/samples/6481941/p18-s3.musicxml,converted_kern2/6481941_p18-s3.krn,Success
olimpic-1.0-scanned/samples/6481941/p19-s1.musicxml,converted_kern2/6481941_p19-s1.krn,Success
olimpic-1.0-scanned/samples/6481941/p1-s1.musicxml,converted_kern2/6481941_p1-s1.krn,Success
olimpic-1.0-scanned/samples/6481941/p5-s3.musicxml,converted_kern2/6481941_p5-s3.krn,Success
olimpic-1.0-scanned/samples/6481941/p5-s2.musicxml,converted_kern2/6481941_p5-s2.krn,Success
olimpic-1.0-scanned/samples/6481941/p4-s1.musicxml,converted_kern2/6481941_p4-s1.krn,Success
olimpic-1.0-scanned/samples/6481941/p14-s3.musicxml,converted_kern2/6481941_p14-s3.krn,Success
olimpic-1.0-scanned/samples/6481941/p14-s2.musicxml,converted_kern2/6481941_p14-s2.krn,Success
olimpic-1.0-scanned/samples/6481941/p15-s1.musicxml,converted_kern2/6481941_p15-s1.krn,Success
olimpic-1.0-scanned/samples/6481941/p16-s1.musicxml,converted_kern2/6481941_p16-s1.krn,Success
olimpic-1.0-scanned/samples/6481941/p17-s3.musicxml,converted_kern2/6481941_p17-s3.krn,Success
olimpic-1.0-scanned/samples/6481941/p17-s2.musicxml,converted_kern2/6481941_p17-s2.krn,Success
olimpic-1.0-scanned/samples/6481941/p7-s1.musicxml,converted_kern2/6481941_p7-s1.krn,Success
olimpic-1.0-scanned/samples/6481941/p6-s3.musicxml,converted_kern2/6481941_p6-s3.krn,Success
olimpic-1.0-scanned/samples/6481941/p6-s2.musicxml,converted_kern2/6481941_p6-s2.krn,Success
olimpic-1.0-scanned/samples/6481941/p2-s1.musicxml,converted_kern2/6481941_p2-s1.krn,Success
olimpic-1.0-scanned/samples/6481941/p3-s3.musicxml,converted_kern2/6481941_p3-s3.krn,Success
olimpic-1.0-scanned/samples/6481941/p3-s2.musicxml,converted_kern2/6481941_p3-s2.krn,Success
olimpic-1.0-scanned/samples/6481941/p13-s1.musicxml,converted_kern2/6481941_p13-s1.krn,Success
olimpic-1.0-scanned/samples/6481941/p20-s3.musicxml,converted_kern2/6481941_p20-s3.krn,Success
olimpic-1.0-scanned/samples/6481941/p20-s2.musicxml,converted_kern2/6481941_p20-s2.krn,Success
olimpic-1.0-scanned/samples/6481941/p12-s3.musicxml,converted_kern2/6481941_p12-s3.krn,Success
olimpic-1.0-scanned/samples/6481941/p12-s2.musicxml,converted_kern2/6481941_p12-s2.krn,Success
olimpic-1.0-scanned/samples/5656522/p4-s2.musicxml,converted_kern2/5656522_p4-s2.krn,Success
olimpic-1.0-scanned/samples/5656522/p4-s3.musicxml,converted_kern2/5656522_p4-s3.krn,Success
olimpic-1.0-scanned/samples/5656522/p1-s2.musicxml,converted_kern2/5656522_p1-s2.krn,Success
olimpic-1.0-scanned/samples/5656522/p1-s3.musicxml,converted_kern2/5656522_p1-s3.krn,Success
olimpic-1.0-scanned/samples/5656522/p2-s4.musicxml,converted_kern2/5656522_p2-s4.krn,Success
olimpic-1.0-scanned/samples/5656522/p1-s4.musicxml,converted_kern2/5656522_p1-s4.krn,Success
olimpic-1.0-scanned/samples/5656522/p2-s2.musicxml,converted_kern2/5656522_p2-s2.krn,Success
olimpic-1.0-scanned/samples/5656522/p2-s3.musicxml,converted_kern2/5656522_p2-s3.krn,Success
olimpic-1.0-scanned/samples/5656522/p3-s1.musicxml,converted_kern2/5656522_p3-s1.krn,Success
olimpic-1.0-scanned/samples/5656522/p4-s4.musicxml,converted_kern2/5656522_p4-s4.krn,Success
olimpic-1.0-scanned/samples/5656522/p3-s4.musicxml,converted_kern2/5656522_p3-s4.krn,Success
olimpic-1.0-scanned/samples/5656522/p1-s1.musicxml,converted_kern2/5656522_p1-s1.krn,Success
olimpic-1.0-scanned/samples/5656522/p4-s1.musicxml,converted_kern2/5656522_p4-s1.krn,Success
olimpic-1.0-scanned/samples/5656522/p2-s1.musicxml,converted_kern2/5656522_p2-s1.krn,Success
olimpic-1.0-scanned/samples/5656522/p3-s3.musicxml,converted_kern2/5656522_p3-s3.krn,Success
olimpic-1.0-scanned/samples/5656522/p3-s2.musicxml,converted_kern2/5656522_p3-s2.krn,Success
olimpic-1.0-scanned/samples/5069066/p1-s2.musicxml,converted_kern2/5069066_p1-s2.krn,Success
olimpic-1.0-scanned/samples/5069066/p1-s3.musicxml,converted_kern2/5069066_p1-s3.krn,Success
olimpic-1.0-scanned/samples/5069066/p1-s4.musicxml,converted_kern2/5069066_p1-s4.krn,Success
olimpic-1.0-scanned/samples/5069066/p1-s1.musicxml,converted_kern2/5069066_p1-s1.krn,Success
olimpic-1.0-scanned/samples/6415075/p4-s2.musicxml,converted_kern2/6415075_p4-s2.krn,Success
olimpic-1.0-scanned/samples/6415075/p4-s3.musicxml,converted_kern2/6415075_p4-s3.krn,Success
olimpic-1.0-scanned/samples/6415075/p1-s2.musicxml,converted_kern2/6415075_p1-s2.krn,Success
olimpic-1.0-scanned/samples/6415075/p1-s3.musicxml,converted_kern2/6415075_p1-s3.krn,Success
olimpic-1.0-scanned/samples/6415075/p2-s4.musicxml,converted_kern2/6415075_p2-s4.krn,Success
olimpic-1.0-scanned/samples/6415075/p2-s2.musicxml,converted_kern2/6415075_p2-s2.krn,Success
olimpic-1.0-scanned/samples/6415075/p2-s3.musicxml,converted_kern2/6415075_p2-s3.krn,Success
olimpic-1.0-scanned/samples/6415075/p3-s1.musicxml,converted_kern2/6415075_p3-s1.krn,Success
olimpic-1.0-scanned/samples/6415075/p4-s4.musicxml,converted_kern2/6415075_p4-s4.krn,Success
olimpic-1.0-scanned/samples/6415075/p3-s4.musicxml,converted_kern2/6415075_p3-s4.krn,Success
olimpic-1.0-scanned/samples/6415075/p1-s1.musicxml,converted_kern2/6415075_p1-s1.krn,Success
olimpic-1.0-scanned/samples/6415075/p4-s1.musicxml,converted_kern2/6415075_p4-s1.krn,Success
olimpic-1.0-scanned/samples/6415075/p2-s1.musicxml,converted_kern2/6415075_p2-s1.krn,Success
olimpic-1.0-scanned/samples/6415075/p3-s3.musicxml,converted_kern2/6415075_p3-s3.krn,Success
olimpic-1.0-scanned/samples/6415075/p3-s2.musicxml,converted_kern2/6415075_p3-s2.krn,Success
olimpic-1.0-scanned/samples/6716614/p1-s2.musicxml,converted_kern2/6716614_p1-s2.krn,Success
olimpic-1.0-scanned/samples/6716614/p1-s3.musicxml,converted_kern2/6716614_p1-s3.krn,Success
olimpic-1.0-scanned/samples/6716614/p1-s4.musicxml,converted_kern2/6716614_p1-s4.krn,Success
olimpic-1.0-scanned/samples/6716614/p1-s1.musicxml,converted_kern2/6716614_p1-s1.krn,Success
olimpic-1.0-scanned/samples/5837811/p4-s2.musicxml,converted_kern2/5837811_p4-s2.krn,Success
olimpic-1.0-scanned/samples/5837811/p4-s3.musicxml,converted_kern2/5837811_p4-s3.krn,Success
olimpic-1.0-scanned/samples/5837811/p1-s2.musicxml,converted_kern2/5837811_p1-s2.krn,Success
olimpic-1.0-scanned/samples/5837811/p1-s3.musicxml,converted_kern2/5837811_p1-s3.krn,Success
olimpic-1.0-scanned/samples/5837811/p2-s4.musicxml,converted_kern2/5837811_p2-s4.krn,Success
olimpic-1.0-scanned/samples/5837811/p1-s4.musicxml,converted_kern2/5837811_p1-s4.krn,Success
olimpic-1.0-scanned/samples/5837811/p2-s2.musicxml,converted_kern2/5837811_p2-s2.krn,Success
olimpic-1.0-scanned/samples/5837811/p2-s3.musicxml,converted_kern2/5837811_p2-s3.krn,Success
olimpic-1.0-scanned/samples/5837811/p3-s1.musicxml,converted_kern2/5837811_p3-s1.krn,Success
olimpic-1.0-scanned/samples/5837811/p4-s4.musicxml,converted_kern2/5837811_p4-s4.krn,Success
olimpic-1.0-scanned/samples/5837811/p3-s4.musicxml,converted_kern2/5837811_p3-s4.krn,Success
olimpic-1.0-scanned/samples/5837811/p1-s1.musicxml,converted_kern2/5837811_p1-s1.krn,Success
olimpic-1.0-scanned/samples/5837811/p4-s1.musicxml,converted_kern2/5837811_p4-s1.krn,Success
olimpic-1.0-scanned/samples/5837811/p2-s1.musicxml,converted_kern2/5837811_p2-s1.krn,Success
olimpic-1.0-scanned/samples/5837811/p3-s3.musicxml,converted_kern2/5837811_p3-s3.krn,Success
olimpic-1.0-scanned/samples/5837811/p3-s2.musicxml,converted_kern2/5837811_p3-s2.krn,Success
olimpic-1.0-scanned/samples/5989993/p5-s1.musicxml,converted_kern2/5989993_p5-s1.krn,Success
olimpic-1.0-scanned/samples/5989993/p4-s2.musicxml,converted_kern2/5989993_p4-s2.krn,Success
olimpic-1.0-scanned/samples/5989993/p4-s3.musicxml,converted_kern2/5989993_p4-s3.krn,Success
olimpic-1.0-scanned/samples/5989993/p1-s2.musicxml,converted_kern2/5989993_p1-s2.krn,Success
olimpic-1.0-scanned/samples/5989993/p1-s3.musicxml,converted_kern2/5989993_p1-s3.krn,Success
olimpic-1.0-scanned/samples/5989993/p2-s4.musicxml,converted_kern2/5989993_p2-s4.krn,Success
olimpic-1.0-scanned/samples/5989993/p1-s4.musicxml,converted_kern2/5989993_p1-s4.krn,Success
olimpic-1.0-scanned/samples/5989993/p2-s2.musicxml,converted_kern2/5989993_p2-s2.krn,Success
olimpic-1.0-scanned/samples/5989993/p2-s3.musicxml,converted_kern2/5989993_p2-s3.krn,Success
olimpic-1.0-scanned/samples/5989993/p3-s1.musicxml,converted_kern2/5989993_p3-s1.krn,Success
olimpic-1.0-scanned/samples/5989993/p6-s1.musicxml,converted_kern2/5989993_p6-s1.krn,Success
olimpic-1.0-scanned/samples/5989993/p4-s4.musicxml,converted_kern2/5989993_p4-s4.krn,Success
olimpic-1.0-scanned/samples/5989993/p3-s4.musicxml,converted_kern2/5989993_p3-s4.krn,Success
olimpic-1.0-scanned/samples/5989993/p1-s1.musicxml,converted_kern2/5989993_p1-s1.krn,Success
olimpic-1.0-scanned/samples/5989993/p5-s3.musicxml,converted_kern2/5989993_p5-s3.krn,Success
olimpic-1.0-scanned/samples/5989993/p5-s2.musicxml,converted_kern2/5989993_p5-s2.krn,Success
olimpic-1.0-scanned/samples/5989993/p4-s1.musicxml,converted_kern2/5989993_p4-s1.krn,Success
olimpic-1.0-scanned/samples/5989993/p6-s4.musicxml,converted_kern2/5989993_p6-s4.krn,Success
olimpic-1.0-scanned/samples/5989993/p5-s4.musicxml,converted_kern2/5989993_p5-s4.krn,Success
olimpic-1.0-scanned/samples/5989993/p6-s3.musicxml,converted_kern2/5989993_p6-s3.krn,Success
olimpic-1.0-scanned/samples/5989993/p6-s2.musicxml,converted_kern2/5989993_p6-s2.krn,Success
olimpic-1.0-scanned/samples/5989993/p2-s1.musicxml,converted_kern2/5989993_p2-s1.krn,Success
olimpic-1.0-scanned/samples/5989993/p3-s3.musicxml,converted_kern2/5989993_p3-s3.krn,Success
olimpic-1.0-scanned/samples/5989993/p3-s2.musicxml,converted_kern2/5989993_p3-s2.krn,Success
olimpic-1.0-scanned/samples/5000464/p1-s2.musicxml,converted_kern2/5000464_p1-s2.krn,Success
olimpic-1.0-scanned/samples/5000464/p1-s3.musicxml,converted_kern2/5000464_p1-s3.krn,Success
olimpic-1.0-scanned/samples/5000464/p2-s4.musicxml,converted_kern2/5000464_p2-s4.krn,Success
olimpic-1.0-scanned/samples/5000464/p2-s2.musicxml,converted_kern2/5000464_p2-s2.krn,Success
olimpic-1.0-scanned/samples/5000464/p2-s3.musicxml,converted_kern2/5000464_p2-s3.krn,Success
olimpic-1.0-scanned/samples/5000464/p3-s1.musicxml,converted_kern2/5000464_p3-s1.krn,Success
olimpic-1.0-scanned/samples/5000464/p3-s4.musicxml,converted_kern2/5000464_p3-s4.krn,Success
olimpic-1.0-scanned/samples/5000464/p1-s1.musicxml,converted_kern2/5000464_p1-s1.krn,Success
olimpic-1.0-scanned/samples/5000464/p2-s1.musicxml,converted_kern2/5000464_p2-s1.krn,Success
olimpic-1.0-scanned/samples/5000464/p3-s3.musicxml,converted_kern2/5000464_p3-s3.krn,Success
olimpic-1.0-scanned/samples/5000464/p3-s2.musicxml,converted_kern2/5000464_p3-s2.krn,Success
olimpic-1.0-scanned/samples/6421815/p5-s1.musicxml,converted_kern2/6421815_p5-s1.krn,Success
olimpic-1.0-scanned/samples/6421815/p4-s2.musicxml,converted_kern2/6421815_p4-s2.krn,Success
olimpic-1.0-scanned/samples/6421815/p4-s3.musicxml,converted_kern2/6421815_p4-s3.krn,Success
olimpic-1.0-scanned/samples/6421815/p1-s2.musicxml,converted_kern2/6421815_p1-s2.krn,Success
olimpic-1.0-scanned/samples/6421815/p1-s3.musicxml,converted_kern2/6421815_p1-s3.krn,Success
olimpic-1.0-scanned/samples/6421815/p2-s4.musicxml,converted_kern2/6421815_p2-s4.krn,Success
olimpic-1.0-scanned/samples/6421815/p2-s2.musicxml,converted_kern2/6421815_p2-s2.krn,Success
olimpic-1.0-scanned/samples/6421815/p2-s3.musicxml,converted_kern2/6421815_p2-s3.krn,Success
olimpic-1.0-scanned/samples/6421815/p3-s1.musicxml,converted_kern2/6421815_p3-s1.krn,Success
